0.868478385506247,28.1495449854583
2.124756335282651,29.96136285455171
3.381034285059048,30.241079525909235
4.637312234835452,31.078243737686456
5.893590184611856,31.840135097101033
7.149868134388253,30.866779247584205
8.406146084164657,30.391781593019978
9.662424033941061,29.768833849329205
10.918701983717458,28.943428088938923
12.174979933493862,27.899990618256865
13.431257883270266,27.40163242330425
14.687535833046663,26.9188479219439
15.943813782823067,26.311473871845386
17.20009173259947,25.73524720893142
18.45636968237587,25.205741626794257
19.712647632152272,24.738530819026174
20.968925581928676,24.318041092034903
22.225203531705073,23.928698752228165
23.481481481481477,23.632798573975045
24.73775943125788,23.477061638052348
25.99403738103428,23.087719298245617
27.250315330810682,22.66722957125434
28.50659328058708,22.075429214748098
29.762871230363483,21.631578947368418
31.019149180139888,21.250023454357816
32.275427129916295,20.7516652594052
33.5317050796927,20.081996434937608
34.78798302946909,19.427901304062296
36.04426097924549,18.867248334740594
37.3005389290219,18.353316446195706
38.5568168787983,17.792663476873997
39.813094828574705,17.263157894736835
41.06937277835111,16.92053663570691
42.3256507281275,16.795947086968752
43.5819286779039,16.453325827938826
44.83820662768031,16.282015198423863
46.09448457745671,15.690214841917623
47.350762527233115,15.098414485411396
48.60704047700952,14.491040435312883
49.86331842678591,13.813584764049168
51.11959637656231,13.400881883854012
52.37587432633872,13.07383431841636
53.63215227611512,12.76236044657098
54.888430225891526,12.435312881133314
56.14470817566793,12.014823154142036
57.40098612544432,11.656628201519837
58.65726407522072,11.204991087344027
59.91354202499713,11.095975232198143
61.16981997477353,11.095975232198143
62.426097924549936,11.095975232198143
63.68237587432634,11.329580636082184
64.93865382410273,12.256215404822214
66.19493177387913,13.907026925602779
67.45120972365554,15.947180786190074
68.65038413026028,17.759958720330232
69.62114436417842,19.600324340262425
70.36349042540992,21.674406604747162
71.16294002981309,23.515995872033024
72.13370026373121,25.447999082674002
73.04735695447769,27.29706619489901
73.9039101020525,29.072884416924666
74.81756679279898,31.09649122807017
75.6741199403738,32.999262863039945
76.35936245843367,34.884169246646024
77.10170851966517,36.59984520123839
78.0724687535833,38.61988304093567
79.04322898750142,40.48645510835913
79.9568856782479,42.33875128998968
80.92764591216603,44.37782364407751
82.06971677559912,45.731869781405386
83.32599472537552,46.362604371892296
84.58227267515193,46.86096256684492
85.83855062492833,46.899896800825594
87.09482857470472,47.04006004315602
88.35110652448112,47.203583825874844
89.55028093108588,46.06904024767802
90.74945533769062,43.9408950182944
92.00573328746702,43.30237358101135
93.26201123724343,42.57040998217469
94.51828918701983,41.60484097945398
95.81263616557733,40.47574819401444
97.03084508657264,39.28436063420583
98.28712303634904,37.906088751289985
99.54340098612545,36.42658786002439
100.28574704735695,33.80753353973168
100.28574704735695,32.80753353973168
100.28574704735695,31.80753353973168
100.28574704735695,30.80753353973168
100.28574704735695,29.80753353973168
100.28574704735695,28.80753353973168
100.28574704735695,27.80753353973168

